@relation "poi"

@attribute iid numeric
@attribute enclosureType string
@attribute catchedType string
@attribute isFromArgument {true, false}
@attribute varNames string
@attribute varTypes string
@attribute constants string
@attribute methodNames string
@attribute methodExceptions string
@attribute otherExceptions string
@attribute classid{org.apache.poi.EncryptedDocumentException,java.io.IOException,java.lang.IllegalStateException,java.lang.IllegalArgumentException,java.lang.UnsupportedOperationException,java.lang.RuntimeException,java.util.NoSuchElementException,org.apache.poi.util.RecordFormatException,org.apache.poi.hpsf.HPSFRuntimeException,java.lang.Exception,java.lang.ArrayIndexOutOfBoundsException,java.lang.NullPointerException,java.lang.IndexOutOfBoundsException,java.io.FileNotFoundException,org.apache.poi.ss.formula.eval.NotImplementedException,org.apache.poi.ss.formula.FormulaParseException,org.apache.poi.ss.formula.eval.EvaluationException,org.apache.poi.ss.formula.eval.ErrorEval,org.apache.poi.ooxml.POIXMLException,org.apache.poi.openxml4j.exceptions.InvalidFormatException,org.apache.poi.openxml4j.exceptions.InvalidOperationException,org.apache.poi.xssf.binary.XSSFBParseException,org.apache.poi.hslf.exceptions.HSLFException,org.apache.poi.hslf.exceptions.CorruptPowerPointFileException}

@data
550,"CatchClause","java.lang.Exception",false,"ps2 ps1 inp b inp a ","org.apache.poi.hpsf.PropertySet org.apache.poi.poifs.filesystem.DocumentInputStream boolean org.apache.poi.hpsf.PropertySetFactory ","","create isPropertySetStream equals isEqual ","","",java.lang.RuntimeException
551,"CatchClause","java.io.IOException",false,"zis ","org.apache.poi.poifs.filesystem.POIFSFileSystem java.util.zip.ZipInputStream ","","","IOException ","java.lang.IllegalArgumentException ",java.io.IOException
552,"MethodDeclaration","null",false,"vba_project_ooxml zip entry ","java.lang.String java.util.zip.ZipEntry boolean ","","endsWithIgnoreCase getName ","IOException ","java.io.IOException ",java.lang.IllegalArgumentException
553,"IfStatement","null",false,"module offset ","org.apache.poi.poifs.macros.VBAMacroReader.ModuleImpl java.lang.Integer ","NULL ","","IOException ","",java.io.IOException
554,"IfStatement","null",false,"skipped bytes ","long ","","","IOException ","java.io.IOException ",java.io.IOException
555,"IfStatement","null",false,"skipped bytes ","long ","","","IOException ","java.io.IOException ",java.io.IOException
556,"IfStatement","null",false,"reference_registered string pair ","int org.apache.poi.poifs.macros.VBAMacroReader.RecordType org.apache.poi.poifs.macros.VBAMacroReader.ASCIIUnicodeStringPair ","","getPushbackRecordId ","IOException ","java.io.IOException java.io.IOException java.io.IOException ",java.lang.IllegalArgumentException
557,"IfStatement","null",false,"module_docstring_reserved mod doc string reserved ","int ","","","IOException ","java.lang.IllegalArgumentException java.io.IOException java.io.IOException ",java.io.IOException
558,"IfStatement","null",false,"next record ","int ","0x30 ","","IOException ","java.lang.IllegalArgumentException java.io.IOException java.io.IOException ",java.io.IOException
559,"CatchClause","java.io.IOException",false,"information_record codepage project_help_file_path sz twiddled doc_string_reserved end of modules reserved project_constants references_record module_docstring_reserved string pair module_offset ","int org.apache.poi.util.RLEDecompressingInputStream org.apache.poi.poifs.macros.VBAMacroReader.RecordType org.apache.poi.poifs.macros.VBAMacroReader.ASCIIUnicodeStringPair org.apache.poi.poifs.macros.VBAMacroReader.ModuleMap java.nio.charset.Charset org.apache.poi.poifs.macros.VBAMacroReader.DIR_STATE java.lang.String void java.lang.Integer boolean ","Expected 0x30 as Reserved3 in a ReferenceControl record 0x30 Expected x003C after stream name before Unicode stream name, but found:  Expected   not:  Unexpected reserved character.   or  ","readInt readShort trySkip readStringPair toHexString equals getConstantLength getPushbackRecordId lookup readUnicodeString codepageToEncoding ","IOException ","java.lang.IllegalArgumentException java.io.IOException java.io.IOException ",java.io.IOException
560,"IfStatement","null",true,"throw on unexpected reserved byte ","boolean ","","","IOException ","",java.io.IOException
561,"IfStatement","null",true,"length bytes read ","int ","","","IOException ","",java.io.IOException
562,"IfStatement","null",true,"input ","java.io.File boolean ","","exists ","IOException ","java.io.IOException ",java.io.FileNotFoundException
563,"IfStatement","null",true,"output dir ","java.io.File boolean ","","mkdirs exists ","IOException ","java.io.FileNotFoundException ",java.io.IOException
564,"IfStatement","null",true,"position ","long ","","size ","IOException ","java.lang.IndexOutOfBoundsException ",java.lang.IndexOutOfBoundsException
565,"IfStatement","null",false,"worked ","int ","","","IOException ","java.lang.IndexOutOfBoundsException ",java.lang.IndexOutOfBoundsException
566,"IfStatement","null",true,"file ","java.io.File boolean ","","exists ","FileNotFoundException ","",java.io.FileNotFoundException
567,"IfStatement","null",false,"buffer ","java.nio.ByteBuffer boolean ","","isDirect ","","java.lang.IllegalArgumentException java.io.IOException ",java.lang.IllegalArgumentException
568,"IfStatement","null",true,"buffer unmappable buffer class ","java.nio.ByteBuffer java.lang.Class java.lang.Class boolean ","","isInstance ","","java.lang.IllegalArgumentException java.io.IOException ",java.lang.IllegalArgumentException
569,"IfStatement","null",false,"error ","java.lang.Throwable ","NULL ","","","java.lang.IllegalArgumentException java.lang.IllegalArgumentException ",java.io.IOException
570,"IfStatement","null",true,"position size ","long ","","","","",java.lang.IndexOutOfBoundsException
571,"IfStatement","null",false,"name _children_names ","java.lang.String java.util.Set boolean ","","contains ","IOException ","",java.io.IOException
572,"IfStatement","null",false,"_data ","byte ","","","IOException ","org.apache.poi.poifs.filesystem.OfficeXmlFileException org.apache.poi.poifs.filesystem.NotOLE2FileException org.apache.poi.poifs.filesystem.NotOLE2FileException org.apache.poi.poifs.filesystem.NotOLE2FileException org.apache.poi.hssf.OldExcelFormatException org.apache.poi.poifs.filesystem.NotOLE2FileException ",java.io.IOException
573,"IfStatement","null",false,"bs count ","int ","512 ","","IOException ","",java.io.IOException
574,"IfStatement","null",true,"relative offset length _values ","int int ","","","","",java.lang.ArrayIndexOutOfBoundsException
575,"CatchClause","java.lang.CloneNotSupportedException",false,"","java.lang.Object java.awt.Graphics ","","clone ","","",java.lang.RuntimeException
576,"MethodDeclaration","null",true,"shape ","org.apache.poi.sl.usermodel.Shape org.apache.poi.sl.usermodel.Shape org.apache.poi.sl.usermodel.PictureShape java.lang.Class org.apache.poi.sl.usermodel.GraphicalFrame org.apache.poi.sl.usermodel.GroupShape org.apache.poi.sl.usermodel.TextShape org.apache.poi.sl.usermodel.TableShape org.apache.poi.sl.usermodel.Background org.apache.poi.sl.usermodel.Slide org.apache.poi.sl.usermodel.Sheet ","","getClass isAnnotationPresent ","","",java.lang.IllegalArgumentException
577,"IfStatement","null",false,"last exception ","java.io.IOException ","NULL ","","IOException ","",java.io.IOException
578,"IfStatement","null",true,"color ","java.awt.Color ","NULL ","","","",java.lang.NullPointerException
579,"IfStatement","null",true,"color ","org.apache.poi.sl.usermodel.ColorStyle ","NULL ","","","",java.lang.NullPointerException
580,"SwitchStatement","null",true,"fill ","org.apache.poi.sl.usermodel.PaintStyle.GradientPaint org.apache.poi.sl.usermodel.PaintStyle.GradientPaint.GradientType ","","getGradientType ","","",java.lang.UnsupportedOperationException
581,"IfStatement","null",true,"alpha ","double ","1.0f 0.0f ","","","",java.lang.IllegalArgumentException
582,"CatchClause","java.lang.Exception",false,"stax factory map file ","org.apache.poi.sl.draw.geom.PresetParser javax.xml.stream.XMLStreamReader javax.xml.stream.XMLInputFactory java.io.InputStream org.apache.poi.sl.draw.geom.PresetParser.Mode void java.util.Map javax.xml.transform.stream.StreamSource org.apache.poi.sl.draw.geom.PresetGeometries org.apache.poi.util.XMLHelper org.apache.poi.sl.draw.geom.CustomGeometry ","presetShapeDefinitions.xml ","createXMLStreamReader getGeom getResourceAsStream close forEach parse newXMLInputFactory ","","",java.lang.RuntimeException
583,"CatchClause","java.io.IOException",false,"magic_offset png ","java.io.InputStream org.apache.poi.poifs.filesystem.FileMagic int org.apache.poi.util.IOUtils long byte ","","valueOf toByteArray skip ","","",org.apache.poi.util.RecordFormatException
584,"SwitchStatement","null",false,"","org.apache.poi.poifs.filesystem.FileMagic ","","","IOException EncryptedDocumentException ","",java.io.IOException
585,"IfStatement","null",true,"file ","java.io.File boolean ","","exists ","IOException EncryptedDocumentException ","java.lang.RuntimeException ",java.io.FileNotFoundException
586,"CatchClause","java.lang.RuntimeException",true,"password file read only ","org.apache.poi.poifs.filesystem.POIFSFileSystem java.lang.String boolean java.io.File org.apache.poi.sl.usermodel.SlideShow ","","create ","IOException EncryptedDocumentException ","java.io.FileNotFoundException ",java.lang.RuntimeException
587,"CatchClause","java.lang.ClassNotFoundException",true,"factory class ","java.lang.String java.lang.Class java.lang.ClassLoader java.lang.Class org.apache.poi.sl.usermodel.SlideShowFactory ","","forName getClassLoader ","IOException ","",java.io.IOException
588,"MethodDeclaration","null",true,"native id ooxml id is ooxml id ","int boolean org.apache.poi.sl.usermodel.ShapeType ","0x0FFF ","","","",java.lang.IllegalArgumentException
589,"IfStatement","null",false,"prog id ","java.lang.String ","NULL ","","IOException ","",java.lang.IllegalStateException
590,"CatchClause","org.apache.poi.poifs.filesystem.Ole10NativeException",true,"content_type_bytes ole10 ","org.apache.poi.poifs.filesystem.Ole10Native java.lang.String org.apache.poi.poifs.filesystem.DirectoryNode byte org.apache.poi.ss.extractor.EmbeddedData ","","createFromEmbeddedOleObject getFileName getDataBuffer ","IOException ","",java.io.IOException
591,"IfStatement","null",false,"topmost ","org.apache.poi.ss.format.CellElapsedFormatter.TimeSpec ","NULL ","","","",java.lang.IllegalArgumentException
592,"SwitchStatement","null",true,"type ","char ","","","","",java.lang.IllegalArgumentException
593,"SwitchStatement","null",true,"type ","char ","","","","",java.lang.IllegalArgumentException
594,"IfStatement","null",true,"text ","java.lang.String ","NULL ","","IllegalArgumentException ","",java.lang.IllegalArgumentException
595,"IfStatement","null",false,"overflow ","long ","","","","java.lang.RuntimeException java.lang.RuntimeException ",java.lang.IllegalArgumentException
596,"IfStatement","null",false,"overflow ","long ","","","","java.lang.IllegalArgumentException java.lang.RuntimeException ",java.lang.RuntimeException
597,"IfStatement","null",true,"max iterations ","int ","","","","java.lang.IllegalArgumentException java.lang.RuntimeException ",java.lang.RuntimeException
598,"IfStatement","null",true,"op string tests ","java.lang.String java.util.Map boolean ","","containsKey ","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
599,"SwitchStatement","null",false,"test ","int ","","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
600,"IfStatement","null",false,"","java.util.regex.Matcher boolean ","","matches ","","",java.lang.IllegalArgumentException
601,"IfStatement","null",true,"value object ","java.lang.Object ","NULL ","","","",java.lang.NullPointerException
602,"IfStatement","null",false,"","java.util.regex.Matcher boolean ","","find ","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
603,"MethodDeclaration","null",true,"grp marker ","java.lang.String boolean java.util.regex.Matcher ","NULL ","equals find ","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
604,"SwitchStatement","null",false,"","java.lang.String ","","","","",java.lang.IllegalArgumentException
605,"IfStatement","null",false,"code points ","java.util.List int ","","size ","","",java.lang.IllegalArgumentException
606,"IfStatement","null",false,"numeric value ","java.lang.Double boolean org.apache.poi.ss.usermodel.DateUtil ","","isValidExcelDate ","","",java.lang.IllegalArgumentException
607,"IfStatement","null",true,"value ","java.lang.Object java.lang.Number ","","","","",java.lang.IllegalArgumentException
608,"CatchClause","java.util.IllegalFormatException",false,"locale printf fmt value ","java.util.Formatter java.lang.String java.util.Locale double ","","format ","","java.lang.IllegalStateException ",java.lang.IllegalArgumentException
609,"SwitchStatement","null",false,"next change ","org.apache.poi.ss.format.CellNumberStringMod int ","","getOp ","","java.lang.IllegalArgumentException ",java.lang.IllegalStateException
610,"CatchClause","java.lang.Exception",true,"delimiter out raw sheet name needs quotes ","java.lang.Appendable java.lang.String boolean char void ","","append appendAndEscape needsDelimiting ","","",java.lang.RuntimeException
611,"CatchClause","java.lang.Exception",true,"delimiter out raw sheet name workbook name needs quotes ","java.lang.Appendable java.lang.String boolean void char ","","append needsDelimiting replace appendAndEscape appendOrREF ","","",java.lang.RuntimeException
612,"CatchClause","java.lang.Exception",true,"delimiter len raw sheet name ","int char java.lang.Appendable java.lang.String ","NULL #REF ","append charAt length ","","",java.lang.RuntimeException
613,"SwitchStatement","null",true,"","char ","","","","",java.lang.RuntimeException
614,"IfStatement","null",false,"sheet index ","int ","","","","",java.lang.RuntimeException
615,"CatchClause","org.apache.poi.ss.formula.eval.NotImplementedException",true,"_workbook src cell eval listener ptgs column index cce row index tracker sheet index result ","org.apache.poi.ss.formula.eval.ValueEval org.apache.poi.ss.formula.OperationEvaluationContext org.apache.poi.ss.formula.ptg.Ptg org.apache.poi.ss.formula.IEvaluationListener int org.apache.poi.ss.formula.FormulaCellCacheEntry org.apache.poi.ss.formula.EvaluationTracker org.apache.poi.ss.formula.EvaluationCell org.apache.poi.ss.formula.EvaluationWorkbook void org.apache.poi.ss.formula.ptg.Ptg ","NULL ","evaluateFormula onStartEvaluate onEndEvaluate getFormulaTokens updateCacheResult ","","java.lang.RuntimeException java.lang.RuntimeException ",org.apache.poi.ss.formula.eval.NotImplementedException
616,"SwitchStatement","null",true,"src cell ","org.apache.poi.ss.formula.EvaluationCell org.apache.poi.ss.usermodel.CellType ","","getCachedFormulaResultType ","","org.apache.poi.ss.formula.eval.NotImplementedException java.lang.RuntimeException ",java.lang.RuntimeException
617,"IfStatement","null",false,"_ignore missing workbooks ","boolean java.lang.RuntimeException java.lang.Throwable org.apache.poi.ss.formula.CollaboratingWorkbooksEnvironment.WorkbookNotFoundException ","","getCause ","","org.apache.poi.ss.formula.eval.NotImplementedException java.lang.RuntimeException ",java.lang.RuntimeException
618,"SwitchStatement","null",false,"cell type ","org.apache.poi.ss.usermodel.CellType ","","","","",java.lang.RuntimeException
